talk_id	title	detail	date	begintime	endtime	viewno	bookmarkno	emailno	biological_science	computer_science	general_interest	education	engineering	geosciences	math_physics	social_science	health_sciences	arts_humanities	business_industry	law	chemistry
10582	safe optimum path plan uncertain sky	abstract achieve optimum stay safe problem arise plan uncertainty specifically focus path plan aerial vehicle uncertainty arise unobserved wind traffic flight plan policy account uncertainty result highly inefficient flight path jeopardize safety talk focus reduce uncertainty wind prediction airplane flight sensor network explore information existing commercial aircraft normal business harness observe predict weather phenomena continental scale greater detail part talk problem path plan uncertain wind traffic conditions specifically propose plan algorithm trade exploration exploit manner appealing property discuss probabilistic signal temporal logic prstl adapt robot path plan problem order guarantee safety present result longitudinal study demonstrate effectiveness framework additional information host more appointments stephanie matvey speaker biography ashish kapoor senior research microsoft research redmond research focus aerial informatic robot emphasis building intelligent autonomous flying agent safe enable application positively influence society research build cutting edge research machine intelligence robot computation order enable entire fleet flying robot range commercial jetliner application scenario include weather sense monitor precision agriculture safe system ashish received media laboratory 2006 hold commercial pilot certificate flight instructor certificate airplane single engine instrument airplane avid amateur aircraft builder build blog	9/23/16 0:00	9/23/16 15:30	9/23/16 16:30	71	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0
10583	surgical robot past present future	abstract advent robot system medicine revolutionize practice surgery recently robot surgical system develop enter operative theater lecture describe current robot surgery describe new system finally future robot surgery context clinical development ease operate theater future additional information host howie choset appointments peggy martin speaker biography umamaheswar duvvuri graduate university pennsylvania obtain medical degree 2000 biophysic 2002 complete internship general surgery 2003 residency training otolaryngology 2007 university pittsburgh medical center complete fellowship training head neck surgery 2008 university texas anderson cancer center join university pittsburgh august 2008 assistant professor department otolaryngology head neck surgery division staff physician pittsburgh healthcare system serve director robot surgery division head neck surgery university pittsburgh school medicine current director center advanced robot training cart university pittsburgh medical center direct cart training course provide technical circumstantial resources initiate optimize robot surgery program author numerous research publication book chapter invite guest subject robot surgery national international fulbright scholar research interests include minimal invasion endoscopic robot surgery head neck tumor thyroid parathyroid gland molecular oncology head neck cancer leader field proctor transoral robot surgery case numerous medical educational facilities united states europe direct federal fund laboratory study biology head neck cancer hold fund national institute health department veteran affair	9/30/16 0:00	9/30/16 15:30	9/30/16 16:30	68	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0
10584	model dynamic limit price application airline industry	abstract develop dynamic limit price model incumbent repeatedly signal information relevant potential expect profitable model tractable unique equilibrium refinement show model plausible explanation incumbent airline price dramatic route threaten entry southwest airline providing evidence incumbent sought deter entry showing suggest explanation inconsistent data demonstrate model predict size cut observe data parameterize capture main features route	9/8/16 0:00	9/8/16 14:30	9/8/16 16:00	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10585	parallel local graph cluster	abstract graph cluster important application compute grow size graph traditional fast cluster method spectral partition computation expensive graph interest motivate partly local algorithm graph cluster received significant interest fact find good cluster graph work proportional size cluster entire graph feature proven crucial making graph cluster downstream application efficient practice local cluster algorithm fast traditional algorithm touch entire graph sequential opportunity make efficient parallel talk show parallel algorithm multicore setting analyze parallel complexity algorithm present comprehensive experiment graph showing parallel algorithm achieve good parallel speedup modern multicore machine significant speeding analysis local graph cluster setting julian shun miller research fellow berkeley obtain computer science carnegie mellon university undergraduate degree computer science berkeley interested develop parallel algorithm graph process parallel text algorithm data structure interested designing method writing deterministic parallel program benchmark parallel program received doctoral dissertation award school computer science doctoral dissertation award miller research fellowship facebook graduate fellowship student paper award data compression conference visitor host blelloch phil gibbon visitor coordinate	9/15/16 0:00	9/15/16 12:00	9/15/16 13:00	39	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10589	real life silicon valley	abstract aspire computer professional hottest area tech coming future salary compensation plan affect kind developer front data storage analytic talk cover essential application development life programmer today future head jamie allen senior director global solution architect lightbend responsible enable customer strategic adopt lightbend reactive platform author effective akka upcoming reactive design pattern man jamie computer language enthusiast enjoy writing performant code efficient leverage resources hand pitt graduate 1993	9/9/16 0:00	9/9/16 13:00	9/9/16 14:00	60	4	0	0	1	0	0	1	0	0	0	0	0	1	0	0
10590	regulate cloud policy compute infrastructure	regulate cloud policy press 2015 analyze mystery surrounding cloud define cloud moment compute material symbolic infrastructure system ubiquitous essential foundation infrastructure cloud necessarily focus series policy concern deal issue market regulation fair universal access reliability critical national security share limited resources congestion competition national economic welfare capacity plan monopoly antitrust explore implication governance historical development modular system system demonstrate design choice persist unforeseen consequence increasingly difficult correct infrastructure ubiquitous functional expand nature traffic service evolve familiarity historical development essential understanding current policy debate illustrate constraint future evolution additional information text found press register receive confirmation email information join webinar feature speaker christopher christopher john chestnut professor communication computer information science found director center technology innovation competition university pennsylvania major research initiative include innovate approach connect citizen internet professor influential scholar realm technology written articles frequent testify congress federal communications commission federal trade commission foreign regulatory authority blanchette blanchette associate professor department information study ucla research focus issue electronic authenticity computerize bureaucracy evolution compute infrastructure years author proof cryptography evidence electronic press 2012 complete manuscript evolutionary dynamics compute infrastructure entitle running bare metal material history bit	9/14/16 0:00	9/14/16 17:00	9/14/16 18:00	58	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10591	embody empathy agent tutor system	description embody empathy agent character action show empathy character appearance situation trigger empathy reaction user talk discuss theory embody empathy agent graphical question remain theoretical advances made need tutorial application problematic recent emote project involved building tutor case study explore issue professor aylett research affect agent architecture character social robot topic part succession project area number educational application system traveller system sensitive emote empathy robot tutor number architecture approach work combine direction intelligent agent publication area	9/30/16 0:00	9/30/16 13:30	9/30/16 14:30	43	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0
10592	scale flexible active learning distribution	wide range machine learning problem including astronomical inference galaxy cluster natural image scene classification parametric statistic inference detection potential harmful source radioactive learning function sample distribution thesis explore problem learning function kernel method apply framework yield result major challenge approach computation efficiency learning large numbers distribution computation typical method scale quadratic cubical amenable large dataset solution investigate approximate embed euclidean space product embed space approximate kernel value source distribution provide greater understanding standard existing tool euclidean input random fourier features present embed class distribution distance evaluate existing embed challenge choice distance important good practical performance choose good distance problem obvious study problem setting test attempt distinguish distribution maximum divergence provide technique kernel choice setting including kernel define deep related problem setting common physical observations autonomous sense electoral polling challenge observing sample expensive choose pick observe give method close related problem search instance pattern making point combine theoretical result extensive empirical evaluate increase understanding method	9/14/16 0:00	9/14/16 14:00	9/14/16 15:00	33	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10594	cognitive control mechanism persevere thought anxiety related disorder	experience worry things wrong future dwelling things wrong people dismiss worry ruminate form persevere thought relative people generalize anxiety disorder disorder depression emotional disorder report unable stop worry obsess ruminate describe series study draw finding clinical psychology cognitive psychology cognitive neuroscience evaluate role emotion regulation cognitive control internal external attention regulation worry form clinical healthy study highlight potential mechanism promising target neurocognitive therapy design reduce anxiety	9/9/16 0:00	9/9/16 12:00	9/9/16 13:00	20	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10596	maximize cache ratio memory cache adapt admission control	abstract major content provider content delivery network cdn serve content user cdn achieve high performance large distribute system cache server fastest cache level server object cache major goal maximize object ratio hoc maximize challenging object size highly variable hoc small capacity challenge lead wealth sophisticated cache evict policy contrast cache admission policy received attention talk presents adaptsize cache system base cache admission policy adaptsize base statistic cache tune method continuous adapt parameter cache admission policy request traffic experiment akamai production trace adaptsize improve nginx varnish production system tune method consistent achieve offline parameter tune significant robust cache tune method base hill climb demonstrate feasible production setting show adaptsize incorporated varnish process memory overheads negligible impact cache server throughput joint work ramesh sitaraman university massachusetts amherst akamai technology carnegie mellon university daniel berger student computer science university kaiserslautern germany research interests intersect system mathematics model performance test part work daniel explore boundary achieve cache ratio internet content delivery daniel spent month year research visit 2015 warwick university 2014 berlin 2013 zurich 2012 university waterloo 2011 received 2012 2014 computer science university kaiserslautern previous work data scientist germany cancer research center	9/8/16 0:00	9/8/16 12:00	9/8/16 13:00	21	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10597	holocaust bullet	lecture father patrick desboi groundbreake powerful work holocaust bullet work genocide world lecture begin book sign follow general admission ticket admission free survivor student admission lecture free valid student access ticket ticket price include reception beginning reserved seating lecture copy book holocaust bullet	9/14/16 0:00	9/14/16 19:00	9/14/16 20:00	22	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
10599	autonomous service robot learning explanation interaction	abstract research autonomous mobile robot seamless integrate perception cognition action talk introduce cobot service robot localize symbiotic autonomy enable consistent move building introduce multiple interaction contribution detail plan languagebase complex command robot learning instruction correction conclude robot explanation generation reply request autonomous experience manuela veloso herbert simon university professor school computer science carnegie mellon university head machine learning department joint appointment computer science department courtesy appointments robot institute electrical computer engineering department research artificial intelligence robot found direct coral research laboratory study autonomous agent collaborate observe reason learn professor veloso ieee fellow aaa fellow aaai fellow einstein chair professor past president robocup past president aaai professor veloso student research variety autonomous robot including mobile service robot soccer robot information including refreshments serve	9/15/16 0:00	9/15/16 16:30	9/15/16 17:30	21	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
10600	nexus cyber data analytic	university pittsburgh school information science graduate school public international affair present nexus cyber data analytic major general john baker lecture open university student faculty staff discussion follow major general 1985 graduate norwich university commission lieutenant armor baker serve extensive command assignment germany bosnia iraq july 2007 baker assume command 35th theater tactical signal brigade fort gordon georgia june 2010 assign chief initiative group united states army forces command fort mcpherson georgia june 2014 july 2016 baker command signal command theater fort gordon baker hold degree central michigan university industrial college armed	9/15/16 0:00	9/15/16 12:00	9/15/16 13:00	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10601	convex polynomial model planar slide identification application	abstract understanding mechanics manipulation essential robot autonomous interact physical world common manipulation scenario involve push object plane subject friction propose planar friction model relate applied robot action resultant object motion generalize friction load polynomial gradient directions correspond generalize velocity additional polynomial confine convex homogeneous order obey maximum work inequality symmetry shape invariance scale fast invert present simple model identification procedure convex relaxation simulation robot experiment validate accuracy efficiency approach show practical application model including stable push object free slide dynamic simulation speaker biography jiaji zhou student robot institute carnegie mellon university advise professor matt mason professor drew bagnell research interests intersection manipulation machine learning control focus system identification stability condition plan manipulation jiaji 2016 icra conference paper award interne googlex team turi	9/9/16 0:00	9/9/16 15:30	9/9/16 16:30	19	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0
10602	select applicant	firm select applicant hire school select applicant admit base hard information quality call test score private observe soft information contract principal agent thought restriction acceptance rate function test score type information bias principal give general characterization optimum acceptance rate type unknown solve optimum menu acceptance rate strong distribution assumption case contract implement allow agent accept applicant subject average test score minimum average test score	9/8/16 0:00	9/8/16 16:00	9/8/16 17:30	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10603	interesting things julia	abstract julia language gain popularity technical compute data analysis began attempt understand appeal language matlab fundamental level arrive design base subtype multiple dispatch good tradeoff performance productivity talk discuss features subtype method system future directions jeff creator julia language beginning 2009 alan edelman stefan karpinski viral received 2015 julia compute consulting commercial support julia project jeff work software engineer compile area parallel scientific compute meeting contact melissa keaton arrange meeting	9/15/16 0:00	9/15/16 16:30	9/15/16 17:30	115	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10604	bayesian exaggeration scarce resources	abstract face financial exaggeration allocate scarce resources agent compete accurate report allocate inefficient access higher quality investment complementar agent effort provision ability exaggerate suboptimal prevent misreport costless result explain exaggeration ubiquitous allocation decision market participant rational bayesian money management analyst coverage private equity fundraise venture capital investment	9/16/16 0:00	9/16/16 11:00	9/16/16 12:00	17	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
10605	automation interact theorem prove	abstract auto2 heuristic theorem prove written proof assistant isabelle robust search mechanism bear similarity solve hand retain advantage tactics framework isabelle allow custom procedure working logic talk discuss idea auto2 show example parts mathematics computer science discuss recent application automation separation logic bohua zhan postdoc department mathematics working automation technique interact theorem prove previous work topology receiving mathematics princeton supervise zoltan szabo faculty host jeremy avigad series website keyword information contact	9/21/16 0:00	9/21/16 16:00	9/21/16 17:00	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10606	strategic scorecard government	abstract develop conceptual framework evaluate government performance understand links resources activity outcome conceptual framework adopt citizen objective government contrast united nation human development index base branch model public policy public policy related allocation stabilize distribution increase citizen natural resources demography system promote economic politics freedom illustrate conceptual framework conduct empirical analysis data country result suggest government policy affect national income citizen national health education index affect citizen indirect national income study advances government account literature policy maker government organization rajiv banker kikyung song	9/29/16 0:00	9/29/16 12:00	9/29/16 13:20	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10607	foundations predict computation science selection validate model complex system presence uncertainty	university pittsburgh department mathematics presents edmund michalik distinguished lecture mathematics science tinsley oden institute computation engineering science university texas austin september 2016 location ballroom student center foundations predict computation science selection validate model complex system presence uncertainty interest subject call predict computation science emerge recent years dramatic advances computer computation science advances pushed computer model qualitative endeavor quantitative science specific prediction sought basis important life death decision climate predict medicine design material drug design manufacture process subject fuel concern computer prediction study predict computation science reliability factor determine reliability computer prediction presence inevitable uncertainty quantify uncertainty computer prediction phase prediction process face confound uncertainty observation data model selection model parameter target quantity interest lecture presents introduction mathematics statistic philosophical issue underlying computer prediction presence uncertainty argue bayesian approach logical setting address issue compliment tool information theory describe occam plausible algorithm adapt approach model selection validate process selection calibration validate implement model tumor growth effects cancer treatment canonical application principles predict science reception immediately lecture tinsley oden associate vice president research cockrell family regent chair engineering peter centennial chair compute system found director institute computation engineering science university texas austin research mathematics theory implement numerical method applied problem linear nonlinear solid mechanics oden author scientific publication author edit books recipient numerous award including member national academy engineering fellow america academy arts science honorary member america society mechanical engineer theodore karman medal john neumann medal congress medal public lecture part annual series honor professor edmund michalik establish gift michalik family information email	9/23/16 0:00	9/23/16 16:00	9/23/16 17:00	79	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0
10610	data science data knowledge bd2k view	abstract dunn give retrospective development data science years describe evolve response development data science broad scientific community describe major program data knowledge initiative associate director data science add additional effort add office enabling efficient management biomedical data speaker michelle dunn senior advisor data science training diversity outreach office associate director data science add national institute health add office responsibility focus education training workforce development data science applied biomedical behavior clinical science prior join dunn program director national cancer institute received statistics carnegie mellon university applied mathematics harvard college free time enjoy spend time family visiting place bake home	9/12/16 0:00	9/12/16 12:00	9/12/16 13:00	92	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10612	holocaust documentation public archive ethics access	abstract world hundred thousand holocaust survivor file reparation restitution pension claim west germany state agency recent decade archivist notice increase research interest case file document claim providing access record enabling discovery pose significant technical ethical challenge archive archivist large volume file privacy law protect private confidential information survivor provide preservation issue lecture here discuss germany state archive manage challenge archivist reflect role custodian public record committed respecting information holocaust survivor special focus approach bavarian state archive katharina here project archivist national equal justice library georgetown library washington active steer committee international archive affair roundtable hold history george mason university university pittsburgh pursue mli work rauh jewish history program archive senator john heinz history center part pitt partner program kosher cater reception follow holocaust center pittsburgh university pittsburgh jewish study program rauh jewish history program archive senator john heinz history center	9/26/16 0:00	9/26/16 15:00	9/26/16 17:00	99	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
10613	rethink scholarly record facilitate reproduce computation result	victoria stodden associate professor graduate school library information science university illinois complete statistics degree stanford university research center multifacete problem enabling reproduce computation science including study adequacy robust replicate result designing implement validate system develop standard open data code share resolve legal policy barrier disseminate reproduce research talk part symposium bring rigor reproduce research detail	9/22/16 0:00	9/22/16 10:00	9/22/16 11:00	61	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0
10614	bank runs presence information disclosure lag	abstract bank runs presence information disclosure lag bank creditor control managerial incentive arise highly lever structure bank bank runs destroy force costly liquidation asset serve threat manager fire bank fail disclosure financial information informative managerial activity disclosure affect balance occurrence bank runs managerial study effect disclosure financial information occurrence bank runs manager activity recent situation study relevant disclosure participant federal reserve discount window disclosure bank stress test result research find balance managerial occurrence bank runs achieve information disclose bank rate asset disclosure policy tool costs benefit disclosure bank asset rate disclosure increase occurrence runs decrease bank	9/14/16 0:00	9/14/16 15:30	9/14/16 17:00	16	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
10615	importance vote order sequential jury vote	abstract heterogeneous juror vote sequential majority verdict reliability depend vote order juror reliability probability correct verdict highest juror median ability vote true juror vote honestly vote binary outcome private signal previous vote strategic obtain highest reliability fixed vote order lesser result discuss large jury	9/20/16 0:00	9/20/16 16:30	9/20/16 18:00	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10616	data driven increment	abstract trade financial market affair require application efficient filter transform present data user real time difficult problem heart building application finding express transformation data simultaneous easy understand efficient execute large stream data talk show approach problem increment ocaml library construct dynamic computation update efficient response change data show increment application server providing data visualize javascript code generate node browse discuss application driven develop ways efficient diffable data structure bridge world functional increment compute yaron minsky obtain mathematics princeton university computer science cornell university focus distribute system 2003 join jane street work number area found quantitative research group helping transition firm ocaml static type functional program langauge primary development platform	9/29/16 0:00	9/29/16 15:30	9/29/16 16:30	98	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10617	dominance principle epistemic decision theory	abstract dominance principle choose dominate yield worse outcome matter state world similarly epistemic decision theorist hold epistemic dominance principle adopt dominate belief state accurate belief state matter state world epistemic dominance principle vindicate probabil recently author michael caie richard pettigrew raise doubt epistemic version dominance principle argue dominate belief state unavailable unchoiceworthy give sufficient reason reject belief state dominate argue correct response challenge break dominance principle parts connect dominance comparison connect comparison choice response domination unavailable belief state sufficient reason reject belief state domination unchoiceworthy belief state	9/26/16 0:00	9/26/16 15:30	9/26/16 17:20	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10618	genetic analysis multiple correlate trait genetic pleiotropy	weekly biostatistic seminar feature daniel schaid professor medical clinic speak multiple correlate trait genetic pleiotropy abstract statistic method genetic sequential multivariate test determine trait statistic association single trait genetic data revolutionize human genetics association study providing guidance genetic factor influence human health association trait genetic marker believe common current multivariate method formal test current multivariate method multivariate regress multiple trait genetic marker reverse regress genetic marker multiple trait test null hypothesis trait genetic marker statistic significant finding result trait driving association develop formal test pleiotropy rejection null hypothesis imply trait marker refined approach sequential test number order identify trait statistic account correlation trait method simulation illustrate property present application study genetics response small vaccination propose sequential test limited genetic data setting attempt evaluate trait predict variable regress setting	9/15/16 0:00	9/15/16 15:30	9/15/16 16:30	13	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
10619	situated interaction smart object	abstract object ordinary object augment computation communication abilities perception action interaction accept intelligent smart object behave manner role environment behavior commonly refer situated talk discuss situation model theory construct smart object capable situated interaction describe layer architecture situation model coordinate perception action interaction describe component situation model discuss construction situation model base tool machine learning present cyclic process inspired model ergonomics maintain situation model discuss probabilistic predicate reasoning uncertain information present example application project fame chil situated interaction robot recent commercial application propose inria startup rocamroll james crowley post professor classe exceptionelle institut national polytechnique grenoble inpg teach course computer vision signal process pattern recognition machine learning artificial intelligence ensimag perform research inria grenoble rhône alpe research center montbonnot direct inria interaction years professor crowley made number fundamental contribution computer vision mobile robot september 2011 james crowley appoint senior member universitaire france 2014 james crowley name chevalier national mérite career professor crowley edit books special issue journal author scientific articles computer vision mobile robot interaction ambient intelligence publication received citation diploma 1975	9/23/16 0:00	9/23/16 14:30	9/23/16 15:30	50	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10620	language social dynamics	cristian aim develop computation framework lead understanding human social behavior unlock unprecedented potential large amount natural language data generate online recipient award including 2013 paper award yahoo scientific challenge award work feature outlet scientist today show york times abstract life manifest online digital trace left human activity format talk show exploit resources computation framework bring understanding online social dynamics discuss effort direction project explore relation user community reveal pattern linguistic change show user follow determined respect susceptibility adopt community norm insight harness predict long user stay active community project propose computation framework identify characterize polite central force shape communication behavior show framework study social aspect polite revealing interaction social status community membership conclude showing conversational pattern predict future evolution dyadic relationship characterize friendship examine temporal pattern foretell betrayal context diplomacy strategy game talk include joint work jordan jurafsky srijan kumar jure leskovec vlad niculae christopher pott moritz sudhof robert west	9/30/16 0:00	9/30/16 14:30	9/30/16 15:30	83	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10621	frequentist bayesian approach characterize heterogene transcriptomic	invite join important presentation george tseng frequentist bayesian approach characterize heterogene transcriptomic talk transcriptomic combine multiple gene expression dataset increase accuracy robust detect differential express gene increase attention characterize heterogene combine information multiple genomic study talk present adapt weighted method frequentist perspective purpose show appealing features application related theoretical computation advances part talk present bayesian hierarchy model data full bayesian model overcome efficiency loss conventional frequentist approach method method powerful detect gene expression count method demonstrate pro con frequentist bayesian approach genomic application september 23rd 2014 luca mentch discuss theory application inference	9/16/16 0:00	9/16/16 15:00	9/16/16 16:00	19	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0
10622	technical direction dreamwork animation	abstract career information contact	9/14/16 0:00	9/14/16 12:00	9/14/16 13:30	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10623	homophi exist actual relationship	abstract homophi idea interpersonal relationship rewarding common people similar value bedrock concept literature interpersonal network direct evidence value hard measure directly paper apply original method operational individual value study effect similarity real friendship analyze perception relational intentions acquaintance find aware similarity minimal exposure view similar value attractive target friendship analyze friendship find true contact individual induce institution network analyze duration friendship time find endure function similarity identify mechanism result experiment show similarity matter relational intentions promote mutual understanding result suggest similarity substantial impact intent befriend formation actual friendship people understand value interested engage friendship value	9/16/16 0:00	9/16/16 12:00	9/16/16 13:30	20	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10624	image video pinterest	abstract swag food provided poster career information contact	9/28/16 0:00	9/28/16 18:00	9/28/16 19:00	30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10625	kernel adapt hamiltonian monte carlo infinite exponential family	abstract hamiltonian monte carlo powerful approach markov chain monte carlo generate successive sample correlation distribution high dimensions complex nonlinear target density applied likelihood gradient compute closed form instance gaussian process classification target density classical option adapt learn gradient structure fitting infinite dimension exponential family model reproduce kernel hilbert space talk address topic describe property exponential family model show consistency wide class target density provide converge rate smooth assumption demonstrate approximate gradient model efficient show approximate gradient construct adapt hamiltonian monte carlo sampler establish empirical performance kernel adapt sampler experimental study application including mcmc gaussian process classification arthur gretton reader associate professor gatsby computation neuroscience unit university college research interests include machine learning kernel method statistic learning theory nonparametric hypothesis test nonparametric density estimation technique neural data analysis action editor jmlr april 2013 associate editor ieee transactions pattern analysis machine intelligence 2009 2013 member nip program committee 2008 2009 area chair icml 2011 2012 member colt program committee 2013 arthur aistat 2016 received degree physics system engineering australia national university microsoft research signal process communications laboratory university cambridge	9/13/16 0:00	9/13/16 16:30	9/13/16 17:30	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10626	reduce space fast converge pruning	counterfactual regret minimize leading algorithm solve large games iterate algorithm repeatedly traverse game tree update regrets information introduce pruning improvement prune path play tree descendant negative regret revisit sequence earliest subsequent iterate regret positive path explore iterate prove games asymptotic prune action part response nash equilibrium leads provable fast converge lower space requirement experiment show result order magnitude reduction space time need converge reduction factor increase game size	9/20/16 0:00	9/20/16 12:00	9/20/16 13:00	34	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10627	molecular resolution structural pattern mining inside single cell	abstract cell basic structural functional unit living organism inside cell macromolecular complex nanomachine participate wide range process recent revolution electron cryotomography enable visualize cell organization native state molecular resolution produce image provide detailed information macromolecular complex structure abundance specific spatial location orientation inside field view extract information challenging current method rely template structure formulate structural analysis pattern mining problem propose framework call multi pattern pursuit support novo discovery macromolecular complex cellular tomogram template structure test simulated experimental tomogram show method promising tool analysis speaker biography assistant research professor computation biology computation biology department school computer science carnegie mellon university received degree computation biology computer science applied mathematics years research experience computation biology area current research focus cellular electron cryotomography image derive model cell organization molecular resolution	9/26/16 0:00	9/26/16 15:00	9/26/16 16:00	19	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0
10630	smart data price incentive network resource allocation	abstract demand internet data traffic increase sharp past decade expect grow internet popular application require internet connective data network capacity expand fast handle exponential growth leading service provider change mobile data plan effort reduce congestion inspired ongoing building work 1990s smart data price aim rethink data price network talk focus temporal dimension discuss work general type incentive network resource allocation price propose lower peak network congestion incentive user shift data usage congest times industry smart grid mobile data presents unique challenge difficult predict user react price days develop algorithm implement prototype system conduct field trial mobile data work ultimately startup company datami deploy variant partnership operator airtel orange carlee assistant professor department carnegie mellon university working silicon valley campus received princeton program applied computation mathematics name jacobu centennial fellow primarily interested incentive resource allocation computer information network including work smart data price fair resource allocation carlee director advanced research datami startup data price research received inform design science award 2014 paper award ieee infocom 2012 national defense science engineering graduate fellow ndseg 2011 2013 seminar note refreshments serve	9/22/16 0:00	9/22/16 16:30	9/22/16 18:00	18	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
10631	thesis proposal training strategy time series learning filter reinforcement learning	abstract data driven approach model important variety application market prediction economics simulation robot system traditional supervise machine learning technique design data perform poorly sequential problem thesis propose time series sequential prediction forecast filter reinforcement learning effectively achieve directly training recurrent prediction procedure building generative probabilistic model introduce training algorithm learned model data demonstrator theoretically empirical improve prediction performance model class recurrent neural network kernel regress random forest additional experimental result accelerate reinforcement learning show model sufficient state parametrize unknown learned effectively supervise approach predict state inference machine psim directly optimize training procedure inference performance local optima identify recurrent hidden state predict belief statistics future observations fundamental learning framework prediction observable quantity lingua franca building system propose extension leverage general idea adapt variety problem aim improve training time performance sophisticated recurrent neural network extend psim framework control dynamic system train recurrent architecture reinforcement learning problem thesis committee andrew bagnell martial hebert jeff byron boots georgia institute technology	9/21/16 0:00	9/21/16 9:00	9/21/16 10:00	44	5	0	0	1	0	0	1	0	1	1	1	0	0	0	0
10633	breakfast briefing iran deal year	join breakfast expert united states ambassador frank wisner walsh reflect year historic iran nuclear agreement progress agreement made date strong agreement future thomas congedo associate director stephen tritch nuclear engineering program swanson school engineering moderate	9/14/16 0:00	9/14/16 9:30	9/14/16 10:30	12	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0
10634	nuclear nonproliferation challenge opportunity complimentary lunch	join complimentary lunch informative talk representative federal bureau investigate alamo national laboratory national nuclear security administration ridgway center international security study discuss challenge opportunity nuclear event free open public	9/19/16 0:00	9/19/16 11:00	9/19/16 12:30	42	1	0	0	1	1	0	1	1	1	1	0	1	0	0	0
10635	foundations scale analytic apache spark	apache spark active open source data project contributor ability scale benefit spark code laptop machine attraction integrate analytic library machine learning graph process talk cover juncture scale analytic component spark important change graph spark past year migration analytic library spark dataframe rdd ongoing migration lay groundwork future speedup scale addition impact discuss integrate analytic initiative spark catalyst query optimize underlying dataframe dataset tungsten project approach speed spark memory management code generation	9/19/16 0:00	9/19/16 12:00	9/19/16 13:00	79	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10636	social capital concept interaction bowling friendsourc	description social capital construct describe resources draw social network connection talk describe social capital concept ways operational design research paul classic article frame research afford compute system promote form social capital dive deep recent research lampe colleague facebook building social capital active engagement cliff lampe associate professor school information university michigan research examine positive outcome interaction online community range development interpersonal relationship nonprofit collective action form civic engagement work facebook social capital heavy cite range discipline lampe serve vice president publication sigchi technical program chair chi2017 steer committee chair cscw website	9/23/16 0:00	9/23/16 13:30	9/23/16 14:30	136	8	0	0	1	0	0	0	0	0	1	0	0	0	0	0
